-17.549199999999999,0.306481
-17.5472,0.39785100000000001
-17.539100000000001,0.49775000000000003
-17.518899999999999,0.60624
-17.4861,0.72334200000000004
-17.440000000000001,0.84867899999999996
-17.376999999999999,0.98144500000000001
-17.2959,1.12134
-17.1951,1.2678400000000001
-17.072199999999999,1.4199999999999999
-16.9255,1.57744
-16.752800000000001,1.73942
-16.5519,1.9050100000000001
-16.3202,2.07341
-16.0549,2.2434699999999999
-15.753,2.4137400000000002
-15.411199999999999,2.5827599999999999
-15.0259,2.74838
-14.593299999999999,2.9086099999999999
-14.1092,3.0606599999999999
-13.569100000000001,3.20201
-12.968400000000001,3.3294299999999999
-12.302199999999999,3.4405399999999999
-11.5649,3.5328900000000001
-10.7508,3.60555
-9.8533200000000001,3.65883
-8.8648399999999992,3.6908599999999998
-7.7769700000000004,3.6977799999999998
-6.5804799999999997,3.6758999999999999
-5.2652599999999996,3.6210800000000001
-3.8202099999999999,3.5288200000000001
-2.2330800000000002,3.39439
-0.49044300000000002,3.2126999999999999
1.4225399999999999,2.9782500000000001
3.5222000000000002,2.6850100000000001
5.8264399999999998,2.32599
8.3547999999999991,1.89256
11.128299999999999,1.37286
14.169499999999999,0.75165800000000005
17.5,-5.0486999999999996e-06
-17.542200000000001,0.216644
-17.529,0.11865100000000001
-17.503499999999999,0.0128145
-17.463899999999999,-0.100298
-17.408100000000001,-0.21962999999999999
-17.332899999999999,-0.343474
-17.235299999999999,-0.46945300000000001
-17.113499999999998,-0.59569899999999998
-16.966999999999999,-0.72119699999999998
-16.7942,-0.84438999999999997
-16.594100000000001,-0.964642
-16.3659,-1.0822799999999999
-16.107900000000001,-1.1974899999999999
-15.8184,-1.31053
-15.4954,-1.42239
-15.136100000000001,-1.53339
-14.7376,-1.64422
-14.2963,-1.75519
-13.808400000000001,-1.86663
-13.2692,-1.97821
-12.6739,-2.0893700000000002
-12.0167,-2.1985700000000001
-11.291399999999999,-2.30322
-10.491,-2.3985400000000001
-9.60806,-2.4800399999999998
-8.6348599999999998,-2.5450300000000001
-7.5629299999999997,-2.59043
-6.3829500000000001,-2.6129799999999999
-5.08474,-2.6090100000000001
-3.6571199999999999,-2.5746199999999999
-2.08779,-2.5056600000000002
-0.36323499999999997,-2.39771
1.53142,-2.2459500000000001
3.6125600000000002,-2.0451000000000001
5.8981399999999997,-1.78898
8.4078099999999996,-1.4698599999999999
11.162800000000001,-1.0768800000000001
14.1859,-0.59604299999999999
-17.7256,0.30150500000000002
-17.723500000000001,0.40691699999999997
-17.714099999999998,0.52110000000000001
-17.690799999999999,0.64623900000000001
-17.6541,0.77763899999999997
-17.602699999999999,0.91703900000000005
-17.533300000000001,1.06359
-17.4451,1.2157
-17.336600000000001,1.3734
